state,district,taluka,season_year,event_date,rainfall_mm
Maharashtra,Raigadh,Pen,2024,2024-07-20,142.4
Maharashtra,Raigadh,Pen,2024,2024-07-22,80.1
Maharashtra,Raigadh,Pen,2024,2024-07-23,85.4
Maharashtra,Raigadh,Pen,2024,2024-07-24,67.8
Maharashtra,Raigadh,Pen,2024,2024-07-25,112
Maharashtra,Raigadh,Pen,2024,2024-08-25,66.8
Maharashtra,Raigadh,Mahad,2024,2024-06-09,74.1
Maharashtra,Raigadh,Mahad,2024,2024-06-22,99.8
Maharashtra,Raigadh,Mahad,2024,2024-06-27,70.8
Maharashtra,Raigadh,Mahad,2024,2024-06-29,75
Maharashtra,Raigadh,Mahad,2024,2024-07-08,67.7
Maharashtra,Raigadh,Mahad,2024,2024-07-13,103.9
Maharashtra,Raigadh,Mahad,2024,2024-07-14,127.4
Maharashtra,Raigadh,Mahad,2024,2024-07-15,150.7
Maharashtra,Raigadh,Mahad,2024,2024-07-18,95.3
Maharashtra,Raigadh,Mahad,2024,2024-07-19,101.6
Maharashtra,Raigadh,Mahad,2024,2024-07-20,73.2
Maharashtra,Raigadh,Mahad,2024,2024-07-21,133.5
Maharashtra,Raigadh,Mahad,2024,2024-07-22,121
Maharashtra,Raigadh,Mahad,2024,2024-07-23,84.5
Maharashtra,Raigadh,Mahad,2024,2024-07-25,136.1
Maharashtra,Raigadh,Mahad,2024,2024-07-26,118.2
Maharashtra,Raigadh,Mahad,2024,2024-07-31,98.2
Maharashtra,Raigadh,Mahad,2024,2024-08-04,71.6
Maharashtra,Raigadh,Mahad,2024,2024-08-25,71.2
Maharashtra,Raigadh,Mahad,2024,2024-08-26,98.3
Maharashtra,Raigadh,Mahad,2024,2024-08-27,73.6
Maharashtra,Raigadh,Mahad,2024,2024-09-05,69.6
Maharashtra,Raigadh,Mangaon,2024,2024-06-21,77.2
Maharashtra,Raigadh,Mangaon,2024,2024-06-28,81.8
Maharashtra,Raigadh,Mangaon,2024,2024-07-08,75.7
Maharashtra,Raigadh,Mangaon,2024,2024-07-13,80
Maharashtra,Raigadh,Mangaon,2024,2024-07-14,105.2
Maharashtra,Raigadh,Mangaon,2024,2024-07-15,101.6
Maharashtra,Raigadh,Mangaon,2024,2024-07-18,73.5
Maharashtra,Raigadh,Mangaon,2024,2024-07-19,84.6
Maharashtra,Raigadh,Mangaon,2024,2024-07-20,73.6
Maharashtra,Raigadh,Mangaon,2024,2024-07-21,111.3
Maharashtra,Raigadh,Mangaon,2024,2024-07-22,97.5
Maharashtra,Raigadh,Mangaon,2024,2024-07-23,86.5
Maharashtra,Raigadh,Mangaon,2024,2024-07-31,97.2
Maharashtra,Raigadh,Mangaon,2024,2024-08-25,69.7
Maharashtra,Raigadh,Roha,2024,2024-06-22,69
Maharashtra,Raigadh,Roha,2024,2024-06-27,87.6
Maharashtra,Raigadh,Roha,2024,2024-06-28,74.5
Maharashtra,Raigadh,Roha,2024,2024-06-29,71.1
Maharashtra,Raigadh,Roha,2024,2024-07-08,114.5
Maharashtra,Raigadh,Roha,2024,2024-07-09,77.3
Maharashtra,Raigadh,Roha,2024,2024-07-13,114.2
Maharashtra,Raigadh,Roha,2024,2024-07-14,125.1
Maharashtra,Raigadh,Roha,2024,2024-07-15,95.2
Maharashtra,Raigadh,Roha,2024,2024-07-20,141.2
Maharashtra,Raigadh,Roha,2024,2024-07-21,70.8
Maharashtra,Raigadh,Roha,2024,2024-07-23,84.1
Maharashtra,Raigadh,Roha,2024,2024-07-25,124.7
Maharashtra,Raigadh,Roha,2024,2024-07-31,74.7
Maharashtra,Raigadh,Roha,2024,2024-08-25,74.6
Maharashtra,Raigadh,Roha,2024,2024-09-26,77.5
Maharashtra,Raigadh,Poladpur,2024,2024-07-13,96.9
Maharashtra,Raigadh,Poladpur,2024,2024-07-14,112.4
Maharashtra,Raigadh,Poladpur,2024,2024-07-15,118.4
Maharashtra,Raigadh,Poladpur,2024,2024-07-18,74
Maharashtra,Raigadh,Poladpur,2024,2024-07-19,100.2
Maharashtra,Raigadh,Poladpur,2024,2024-07-20,65.1
Maharashtra,Raigadh,Poladpur,2024,2024-07-21,116.9
Maharashtra,Raigadh,Poladpur,2024,2024-07-22,114.7
Maharashtra,Raigadh,Poladpur,2024,2024-07-23,74.1
Maharashtra,Raigadh,Poladpur,2024,2024-07-24,67.3
Maharashtra,Raigadh,Poladpur,2024,2024-07-25,128.6
Maharashtra,Raigadh,Poladpur,2024,2024-07-26,108.7
Maharashtra,Raigadh,Poladpur,2024,2024-07-31,88
Maharashtra,Raigadh,Poladpur,2024,2024-08-04,72.9
Maharashtra,Raigadh,Poladpur,2024,2024-08-25,67.5
Maharashtra,Raigadh,Poladpur,2024,2024-08-26,80.9
Maharashtra,Raigadh,Poladpur,2024,2024-08-27,70.7
Maharashtra,Raigadh,Poladpur,2024,2024-09-26,67
Maharashtra,Raigadh,Murud,2024,2024-06-11,90.6
Maharashtra,Raigadh,Murud,2024,2024-06-27,89.6
Maharashtra,Raigadh,Murud,2024,2024-06-28,66.7
Maharashtra,Raigadh,Murud,2024,2024-07-08,251.4
Maharashtra,Raigadh,Murud,2024,2024-07-09,164
Maharashtra,Raigadh,Murud,2024,2024-07-12,67.7
Maharashtra,Raigadh,Murud,2024,2024-07-13,111
Maharashtra,Raigadh,Murud,2024,2024-07-14,121.8
Maharashtra,Raigadh,Murud,2024,2024-07-19,72.9
Maharashtra,Raigadh,Murud,2024,2024-07-20,146.9
Maharashtra,Raigadh,Murud,2024,2024-07-21,98.1
Maharashtra,Raigadh,Murud,2024,2024-07-23,75.9
Maharashtra,Raigadh,Murud,2024,2024-07-25,67.7
Maharashtra,Raigadh,Murud,2024,2024-08-24,77.2
Maharashtra,Raigadh,Shriwardhan,2024,2024-06-28,93.4
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-08,132.5
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-09,96.3
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-13,81.4
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-14,83
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-15,94.5
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-18,83.1
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-19,89
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-20,75.3
Maharashtra,Raigadh,Shriwardhan,2024,2024-07-21,119.4
Maharashtra,Raigadh,Mahasala,2024,2024-06-22,98.1
Maharashtra,Raigadh,Mahasala,2024,2024-06-28,105.7
Maharashtra,Raigadh,Mahasala,2024,2024-07-08,236.3
Maharashtra,Raigadh,Mahasala,2024,2024-07-09,119.9
Maharashtra,Raigadh,Mahasala,2024,2024-07-13,94.2
Maharashtra,Raigadh,Mahasala,2024,2024-07-14,106.4
Maharashtra,Raigadh,Mahasala,2024,2024-07-15,75.9
Maharashtra,Raigadh,Mahasala,2024,2024-07-18,117
Maharashtra,Raigadh,Mahasala,2024,2024-07-19,97.7
Maharashtra,Raigadh,Mahasala,2024,2024-07-20,74.1
Maharashtra,Raigadh,Mahasala,2024,2024-07-21,125.4
Maharashtra,Raigadh,Mahasala,2024,2024-07-22,100.2
Maharashtra,Raigadh,Mahasala,2024,2024-07-31,78.6
Maharashtra,Raigadh,Tala,2024,2024-06-21,77.7
Maharashtra,Raigadh,Tala,2024,2024-06-22,79.7
Maharashtra,Raigadh,Tala,2024,2024-06-28,108.6
Maharashtra,Raigadh,Tala,2024,2024-07-08,168.2
Maharashtra,Raigadh,Tala,2024,2024-07-09,99.6
Maharashtra,Raigadh,Tala,2024,2024-07-13,94.8
Maharashtra,Raigadh,Tala,2024,2024-07-14,105.5
Maharashtra,Raigadh,Tala,2024,2024-07-15,96.3
Maharashtra,Raigadh,Tala,2024,2024-07-19,74.8
Maharashtra,Raigadh,Tala,2024,2024-07-20,106
Maharashtra,Raigadh,Tala,2024,2024-07-21,97.7
Maharashtra,Raigadh,Tala,2024,2024-07-23,66.7
Maharashtra,Raigadh,Tala,2024,2024-07-25,65.4
Maharashtra,Raigadh,Tala,2024,2024-08-25,89.7
Maharashtra,Raigadh,Tala,2024,2024-09-26,81
Maharashtra,Ratnagiri,Chiplun,2024,2024-06-21,106.7
Maharashtra,Ratnagiri,Chiplun,2024,2024-06-22,118.8
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-07,68.4
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-08,105.7
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-14,117.8
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-15,145.7
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-18,81.4
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-19,87.1
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-21,79.2
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-22,106.2
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-23,66
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-24,73
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-25,75.8
Maharashtra,Ratnagiri,Chiplun,2024,2024-07-26,101.4
Maharashtra,Ratnagiri,Chiplun,2024,2024-08-26,71.4
Maharashtra,Ratnagiri,Dapoli,2024,2024-06-21,100.8
Maharashtra,Ratnagiri,Dapoli,2024,2024-06-22,72.6
Maharashtra,Ratnagiri,Dapoli,2024,2024-06-27,73.4
Maharashtra,Ratnagiri,Dapoli,2024,2024-06-28,65.7
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-08,143.9
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-09,113.7
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-13,80.1
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-14,110
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-15,131.5
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-18,87.4
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-19,90.6
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-20,76.6
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-21,89.6
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-22,101.9
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-25,115.1
Maharashtra,Ratnagiri,Dapoli,2024,2024-07-26,104.7
Maharashtra,Ratnagiri,Dapoli,2024,2024-08-24,85.3
Maharashtra,Ratnagiri,Dapoli,2024,2024-09-27,66.4
Maharashtra,Ratnagiri,Khed,2024,2024-06-21,148.4
Maharashtra,Ratnagiri,Khed,2024,2024-06-22,117.4
Maharashtra,Ratnagiri,Khed,2024,2024-06-27,78.1
Maharashtra,Ratnagiri,Khed,2024,2024-07-08,129.6
Maharashtra,Ratnagiri,Khed,2024,2024-07-09,79.1
Maharashtra,Ratnagiri,Khed,2024,2024-07-13,66.9
Maharashtra,Ratnagiri,Khed,2024,2024-07-14,138.5
Maharashtra,Ratnagiri,Khed,2024,2024-07-15,229.8
Maharashtra,Ratnagiri,Khed,2024,2024-07-18,78.6
Maharashtra,Ratnagiri,Khed,2024,2024-07-19,102.5
Maharashtra,Ratnagiri,Khed,2024,2024-07-20,86.9
Maharashtra,Ratnagiri,Khed,2024,2024-07-21,94.6
Maharashtra,Ratnagiri,Khed,2024,2024-07-22,104
Maharashtra,Ratnagiri,Khed,2024,2024-07-25,121.8
Maharashtra,Ratnagiri,Khed,2024,2024-07-26,114
Maharashtra,Ratnagiri,Khed,2024,2024-08-24,71.8
Maharashtra,Ratnagiri,Khed,2024,2024-08-26,71.1
Maharashtra,Ratnagiri,Khed,2024,2024-09-26,75.5
Maharashtra,Ratnagiri,Khed,2024,2024-09-27,69.4
Maharashtra,Ratnagiri,Guhagar,2024,2024-06-27,98.3
Maharashtra,Ratnagiri,Guhagar,2024,2024-06-28,80.4
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-07,82.8
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-08,79.7
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-09,135.1
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-13,99.8
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-14,115.3
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-15,67.3
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-18,94.3
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-19,96.8
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-21,81.9
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-22,72
Maharashtra,Ratnagiri,Guhagar,2024,2024-07-26,65.6
Maharashtra,Ratnagiri,Guhagar,2024,2024-08-24,74.2
Maharashtra,Ratnagiri,Guhagar,2024,2024-08-25,74.5
Maharashtra,Ratnagiri,Mandangad,2024,2024-06-22,141
Maharashtra,Ratnagiri,Mandangad,2024,2024-06-28,84.5
Maharashtra,Ratnagiri,Mandangad,2024,2024-06-29,65
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-08,153.5
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-09,71.1
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-13,112.8
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-14,119.5
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-15,142.3
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-18,75.8
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-19,96.4
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-20,70.4
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-21,153
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-22,79.7
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-25,80.7
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-26,92.2
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-30,81.5
Maharashtra,Ratnagiri,Mandangad,2024,2024-07-31,76.8
Maharashtra,Ratnagiri,Mandangad,2024,2024-08-25,78.9
Maharashtra,Ratnagiri,Mandangad,2024,2024-09-26,80.3
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-06-09,69.9
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-06-10,67.6
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-06-26,73.5
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-06-27,78.7
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-06-28,65.1
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-07,113.7
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-09,81.6
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-13,118.2
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-14,130.6
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-15,104.3
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-16,68.6
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-18,145.8
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-19,132.4
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-21,114.2
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-22,81.5
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-23,71.3
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-24,72.2
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-25,66.8
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-07-26,133.2
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-08-24,94.3
Maharashtra,Ratnagiri,Ratnagiri,2024,2024-08-25,77.5
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-06-22,105
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-07,104.7
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-08,129.6
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-13,93.5
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-14,116.5
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-15,105.4
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-18,129.4
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-19,121.1
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-20,83.7
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-21,110.6
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-22,116.5
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-23,69.9
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-24,75.2
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-25,74.7
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-26,112.6
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-07-31,78.7
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-08-24,91.6
Maharashtra,Ratnagiri,Sangameshwar,2024,2024-08-25,82.1
Maharashtra,Ratnagiri,Rajapur,2024,2024-06-09,76.2
Maharashtra,Ratnagiri,Rajapur,2024,2024-06-21,73
Maharashtra,Ratnagiri,Rajapur,2024,2024-06-27,70.3
Maharashtra,Ratnagiri,Rajapur,2024,2024-06-28,78.6
Maharashtra,Ratnagiri,Rajapur,2024,2024-06-29,81.9
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-07,87.4
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-08,124.4
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-13,89.4
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-14,72.3
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-15,83.6
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-17,66.7
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-18,96
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-19,108.9
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-21,80.5
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-22,119.5
Maharashtra,Ratnagiri,Rajapur,2024,2024-07-26,69.7
Maharashtra,Ratnagiri,Rajapur,2024,2024-08-24,100
Maharashtra,Ratnagiri,Rajapur,2024,2024-08-25,66.9
Maharashtra,Ratnagiri,Lanja,2024,2024-06-26,65.1
Maharashtra,Ratnagiri,Lanja,2024,2024-06-28,70
Maharashtra,Ratnagiri,Lanja,2024,2024-06-29,90.4
Maharashtra,Ratnagiri,Lanja,2024,2024-07-07,102.1
Maharashtra,Ratnagiri,Lanja,2024,2024-07-08,135
Maharashtra,Ratnagiri,Lanja,2024,2024-07-13,96
Maharashtra,Ratnagiri,Lanja,2024,2024-07-14,103.5
Maharashtra,Ratnagiri,Lanja,2024,2024-07-15,87.9
Maharashtra,Ratnagiri,Lanja,2024,2024-07-18,119
Maharashtra,Ratnagiri,Lanja,2024,2024-07-19,91.3
Maharashtra,Ratnagiri,Lanja,2024,2024-07-20,69.9
Maharashtra,Ratnagiri,Lanja,2024,2024-07-21,101
Maharashtra,Ratnagiri,Lanja,2024,2024-07-22,144.2
Maharashtra,Ratnagiri,Lanja,2024,2024-07-23,66.3
Maharashtra,Ratnagiri,Lanja,2024,2024-07-26,114.4
Maharashtra,Ratnagiri,Lanja,2024,2024-08-24,111.4
Maharashtra,Ratnagiri,Lanja,2024,2024-08-25,79.1
Maharashtra,Sindhudurg,Devgad,2024,2024-06-09,103.2
Maharashtra,Sindhudurg,Devgad,2024,2024-07-08,216.8
Maharashtra,Sindhudurg,Devgad,2024,2024-07-11,68.1
Maharashtra,Sindhudurg,Devgad,2024,2024-07-13,124.7
Maharashtra,Sindhudurg,Devgad,2024,2024-07-14,92.4
Maharashtra,Sindhudurg,Devgad,2024,2024-07-15,105.6
Maharashtra,Sindhudurg,Devgad,2024,2024-07-16,90.6
Maharashtra,Sindhudurg,Devgad,2024,2024-07-18,96.1
Maharashtra,Sindhudurg,Devgad,2024,2024-07-19,107.2
Maharashtra,Sindhudurg,Devgad,2024,2024-08-24,120.1
Maharashtra,Sindhudurg,Devgad,2024,2024-08-25,90.4
Maharashtra,Sindhudurg,Devgad,2024,2024-09-25,68.1
Maharashtra,Sindhudurg,Malwan,2024,2024-06-09,105.8
Maharashtra,Sindhudurg,Malwan,2024,2024-06-27,75.1
Maharashtra,Sindhudurg,Malwan,2024,2024-07-08,220.9
Maharashtra,Sindhudurg,Malwan,2024,2024-07-09,112
Maharashtra,Sindhudurg,Malwan,2024,2024-07-11,70.5
Maharashtra,Sindhudurg,Malwan,2024,2024-07-13,72.9
Maharashtra,Sindhudurg,Malwan,2024,2024-07-14,87.7
Maharashtra,Sindhudurg,Malwan,2024,2024-07-15,130.5
Maharashtra,Sindhudurg,Malwan,2024,2024-07-16,78.7
Maharashtra,Sindhudurg,Malwan,2024,2024-07-18,93.8
Maharashtra,Sindhudurg,Malwan,2024,2024-07-19,122.3
Maharashtra,Sindhudurg,Malwan,2024,2024-08-24,130.4
Maharashtra,Sindhudurg,Malwan,2024,2024-08-25,65.5
Maharashtra,Sindhudurg,Malwan,2024,2024-09-25,91.4
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-06-09,117.9
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-06-21,94.5
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-06-26,70
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-06-27,86
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-06-28,74.3
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-07,66.8
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-08,268.8
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-09,103.4
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-11,70.4
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-14,110.8
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-15,142
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-16,73.6
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-18,100.2
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-19,93.3
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-20,66.6
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-21,82.4
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-22,74.8
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-07-31,103.5
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-08-01,121.1
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-08-24,108.8
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-08-25,79.9
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-08-26,77
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-09-24,72.5
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-09-25,96
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-10-17,77.2
Maharashtra,Sindhudurg,Sawantwadi,2024,2024-10-18,82.4
Maharashtra,Sindhudurg,Vengurla,2024,2024-06-09,126.8
Maharashtra,Sindhudurg,Vengurla,2024,2024-06-27,108.7
Maharashtra,Sindhudurg,Vengurla,2024,2024-06-28,79.5
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-08,224.5
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-09,114.7
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-13,68.2
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-14,104.2
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-15,152.3
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-16,101.8
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-18,98.8
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-19,92.3
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-21,67
Maharashtra,Sindhudurg,Vengurla,2024,2024-07-31,66.6
Maharashtra,Sindhudurg,Vengurla,2024,2024-08-01,81.6
Maharashtra,Sindhudurg,Vengurla,2024,2024-08-08,84.7
Maharashtra,Sindhudurg,Vengurla,2024,2024-08-24,112.7
Maharashtra,Sindhudurg,Vengurla,2024,2024-08-25,70.5
Maharashtra,Sindhudurg,Vengurla,2024,2024-09-25,116.8
Maharashtra,Sindhudurg,Kankawali,2024,2024-06-09,80.8
Maharashtra,Sindhudurg,Kankawali,2024,2024-06-21,110.7
Maharashtra,Sindhudurg,Kankawali,2024,2024-06-27,68.2
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-08,184.4
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-14,101
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-15,72.8
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-18,117.1
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-19,143.8
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-22,73.2
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-23,92.7
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-25,87.3
Maharashtra,Sindhudurg,Kankawali,2024,2024-07-26,65.9
Maharashtra,Sindhudurg,Kankawali,2024,2024-08-24,69.1
Maharashtra,Sindhudurg,Kankawali,2024,2024-08-26,71.5
Maharashtra,Sindhudurg,Kudal,2024,2024-06-09,128.7
Maharashtra,Sindhudurg,Kudal,2024,2024-06-21,82.7
Maharashtra,Sindhudurg,Kudal,2024,2024-06-27,82.7
Maharashtra,Sindhudurg,Kudal,2024,2024-07-08,234.7
Maharashtra,Sindhudurg,Kudal,2024,2024-07-09,94.9
Maharashtra,Sindhudurg,Kudal,2024,2024-07-11,66.7
Maharashtra,Sindhudurg,Kudal,2024,2024-07-13,79.4
Maharashtra,Sindhudurg,Kudal,2024,2024-07-14,90.6
Maharashtra,Sindhudurg,Kudal,2024,2024-07-15,150.5
Maharashtra,Sindhudurg,Kudal,2024,2024-07-16,80.9
Maharashtra,Sindhudurg,Kudal,2024,2024-07-18,86.5
Maharashtra,Sindhudurg,Kudal,2024,2024-07-19,137.7
Maharashtra,Sindhudurg,Kudal,2024,2024-08-24,155.9
Maharashtra,Sindhudurg,Kudal,2024,2024-08-25,80.5
Maharashtra,Sindhudurg,Kudal,2024,2024-09-25,93.1
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-06-21,138.8
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-07,93.6
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-08,156.6
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-13,83.7
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-14,96.4
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-18,124.6
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-19,120.2
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-22,120.9
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-07-26,66.5
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-08-25,96.8
Maharashtra,Sindhudurg,Vaibhavwadi,2024,2024-09-03,73
Maharashtra,Sindhudurg,Dodamarg,2024,2024-06-21,145.9
Maharashtra,Sindhudurg,Dodamarg,2024,2024-06-22,67.8
Maharashtra,Sindhudurg,Dodamarg,2024,2024-06-27,69.3
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-04,67.8
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-05,94.4
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-07,95.6
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-08,191.6
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-09,80.2
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-14,89.1
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-15,156.4
Maharashtra,Sindhudurg,Dodamarg,2024,2024-07-16,76.2
